combinations,score
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",37.2233462242
"['ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2235141223
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.223677844899996
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.2238317765
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2238748465
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse']",37.2239470383
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2245702949
"['block', 'block', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.2246493996
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",37.2250694255
"['ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.22539394
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'horse', 'train']",37.2254562211
"['ball', 'ball', 'block', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",37.2255745068
"['ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2258478011
"['ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2260355044
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2260641142
"['ball', 'ball', 'ball', 'block', 'doll', 'horse', 'horse', 'horse']",37.2261664151
"['block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.22658602
"['ball', 'block', 'block', 'block', 'gloves']",37.226761412600005
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2267643703
"['doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",37.2267651516
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.2270106686
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2271617806
"['ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2280880298
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'train']",37.228222471399995
"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.228687807600004
"['ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2287837282
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2288007457
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves', 'horse']",37.2290208433
"['ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.229347055
"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.229640079
"['ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2296628522
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll']",37.2296859471
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2298228998
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.2300254969
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2304404463
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'horse', 'horse', 'train']",37.2305551666
"['ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.230588687600005
"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll']",37.2306749212
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",37.2313183716
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.232221503000005
"['ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse']",37.2325909086
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",37.2329039065
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2330384116
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2331070165
"['ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.233160603
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2332883372
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.2332915275
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'horse', 'horse', 'train']",37.2333381786
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",37.2337864752
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.2338947223
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",37.2342360675
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",37.2347432864
"['ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.2348885094
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2350306907
"['ball', 'block', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",37.235304248
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'train']",37.2359460206
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.23684832
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.2369184215
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll']",37.2370180878
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",37.2372248542
"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",37.2372768567
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'horse', 'horse']",37.2372955948
"['ball', 'ball', 'ball', 'block', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves']",37.2374000215
"['ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse', 'horse']",37.2374350631
"['block', 'book', 'doll', 'doll', 'doll', 'horse', 'horse']",37.237692669699996
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'train']",37.2377107043
"['block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2379741307
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",37.237979742
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'train']",37.237994626799996
"['block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2380213524
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2381876446
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2382927893
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'train']",37.2384443196
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll']",37.2385110791
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2386572419
"['book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2386817402
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",37.2391766827
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2392438119
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2396512721
"['block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2398383564
"['book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2398883861
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2400397428
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2400608753
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2401015533
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book']",37.2405407628
"['ball', 'ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2406035686
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",37.2407228557
"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2410825322
"['ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2414228936
"['book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.242988892
"['ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.2431884456
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'horse']",37.2437079536
"['ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.243779335999996
"['block', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse']",37.2438948458
"['ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2450004368
"['ball', 'ball', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2454146746
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",37.2455326989
"['block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.245943897800004
"['ball', 'ball', 'block', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2461839797
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'train']",37.2465063379
"['ball', 'block', 'book', 'book', 'doll', 'doll', 'horse', 'horse']",37.2468223862
"['ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",37.2470352919
"['ball', 'ball', 'block', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.247158595
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'train']",37.2481919184
"['ball', 'ball', 'ball', 'block', 'block', 'doll', 'doll', 'gloves', 'gloves']",37.2482567642
"['ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2483276596
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.249066443000004
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2499148611
"['ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.2501301029
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2501485808
"['ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.2501499519
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.2502824487
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2504988683
"['book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.250860031900004
"['ball', 'ball', 'ball', 'ball', 'block', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2509112998
"['ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2511654084
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse']",37.2513786611
"['ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse', 'horse']",37.2516492858
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'horse', 'horse', 'train']",37.2516741789
"['ball', 'ball', 'ball', 'block', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2517210898
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2518102922
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'horse']",37.251946654
"['ball', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",37.2520192637
"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse']",37.2525706459
"['block', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",37.2527001531
"['ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2534971226
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",37.2537480473
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2538132587
"['ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2539313391
"['ball', 'ball', 'ball', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",37.254066619
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2541748656
"['block', 'block', 'block', 'book', 'gloves']",37.2543120123
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'train']",37.2544645972
"['ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse']",37.2549806111
"['ball', 'ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",37.2552174526
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2560044942
"['ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",37.2562916296
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'train']",37.2566569854
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2567171564
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'train']",37.2567306004
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse']",37.2567596988
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",37.2568058717
"['ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse']",37.2569368273
"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",37.2571784401
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",37.2586035883
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",37.2586159142
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse']",37.258713904000004
