,score
"['block', 'book', 'book', 'book', 'book', 'book', 'horse', 'train']",36.6355023672
"['block', 'block', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.6377789447
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'horse']",36.6414517865
"['book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",36.6444353047
"['ball', 'ball', 'block', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.6483270078
"['ball', 'ball', 'ball', 'ball', 'block', 'doll', 'horse', 'train']",36.6490727469
"['ball', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.6500703065
"['block', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse']",36.651139594
"['ball', 'ball', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",36.652214966
"['ball', 'block', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse']",36.6526613308
"['ball', 'block', 'block', 'book', 'book', 'book', 'doll']",36.6541975539
"['ball', 'ball', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.6555955618
"['ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.6567669588
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'train']",36.6579147664
"['ball', 'ball', 'block', 'block', 'book', 'doll', 'gloves', 'gloves']",36.6588824457
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'gloves', 'horse', 'train']",36.6602538459
"['ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse', 'horse']",36.6606761135
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",36.6617831069
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'train']",36.6646509227
"['book', 'book', 'horse', 'horse', 'horse', 'horse', 'horse', 'train']",36.664723292
"['ball', 'ball', 'book', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse', 'train']",36.6647339229
"['ball', 'book', 'horse', 'horse', 'horse', 'horse', 'horse', 'train']",36.6668812519
"['block', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.6693001175
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'train']",36.6705407866
"['book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.671104442
"['block', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",36.6721062436
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'horse', 'horse', 'horse']",36.6731305521
"['ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse', 'train']",36.6735471207
"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'horse', 'horse', 'horse', 'train']",36.6737378485
"['ball', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse', 'train']",36.6756184009
"['ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.6760375636
"['ball', 'block', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.676608974
"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'train']",36.6768438266
"['ball', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.6769524089
"['doll', 'doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",36.6778400587
"['ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'train']",36.6794604658
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves']",36.6802359456
"['ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'train']",36.6840368503
"['ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.6858406413
"['ball', 'ball', 'ball', 'block', 'block', 'gloves', 'gloves', 'horse']",36.6884318896
"['ball', 'ball', 'horse', 'horse', 'horse', 'horse', 'horse', 'train']",36.6904827915
"['book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",36.6906077921
"['book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'train']",36.6939390966
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'train']",36.7027604778
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'horse', 'train']",36.7030716112
"['block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'horse']",36.7038910973
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",36.703903368
"['book', 'book', 'book', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse', 'train']",36.7042443724
"['ball', 'ball', 'ball', 'ball', 'doll', 'gloves', 'horse', 'horse', 'horse', 'train']",36.7044657165
"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'horse', 'horse', 'train']",36.705277811
"['ball', 'ball', 'block', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",36.709054461
"['block', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.710426434
"['ball', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.7118835897
"['block', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",36.7136160193
"['book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'train']",36.715413574
"['doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.7158573754
"['ball', 'block', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.7163113932
"['block', 'block', 'block', 'gloves', 'gloves']",36.724376599
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves', 'horse', 'train']",36.7243827139
"['ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.7246836201
"['block', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'horse', 'horse']",36.725665574
"['ball', 'block', 'block', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",36.7261213136
"['ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'train']",36.7275056838
"['ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'doll']",36.7284114625
"['ball', 'block', 'block', 'book', 'doll', 'doll']",36.7310260959
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'horse', 'horse']",36.7328046777
"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll']",36.7328372568
"['block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",36.7328491467
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'horse', 'train']",36.7340101659
"['ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'train']",36.7344001107
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'train']",36.7344340954
"['ball', 'ball', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.735333571
"['book', 'doll', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse']",36.7364574923
"['ball', 'ball', 'block', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves']",36.7447987654
"['ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'doll', 'doll']",36.7458707667
"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'train']",36.7468832877
"['block', 'book', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.7483578183
"['block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.749332345
"['block', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.7516961558
"['ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'horse', 'train']",36.7586470023
"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'horse', 'horse', 'train']",36.7587212109
"['book', 'book', 'book', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",36.7592343509
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'horse', 'horse']",36.7596733996
"['doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'horse']",36.7607216981
"['block', 'block', 'book', 'book', 'book', 'book', 'book', 'book']",36.7607674814
"['ball', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",36.760870696
"['ball', 'ball', 'ball', 'ball', 'horse', 'horse', 'horse', 'horse', 'train']",36.762068711
"['ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'train']",36.7621451338
"['block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'train']",36.7635636964
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'train']",36.7640508728
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'horse', 'train']",36.765617929
"['ball', 'block', 'book', 'book', 'book', 'horse', 'horse', 'train']",36.7660507802
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'block', 'book', 'gloves']",36.7661526034
"['ball', 'ball', 'block', 'book', 'book', 'horse', 'horse', 'train']",36.7676071071
"['ball', 'ball', 'ball', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'train']",36.7696368456
"['ball', 'ball', 'block', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.770070584
"['ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.7705485896
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'horse']",36.7710968639
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'gloves', 'train']",36.7711474976
"['block', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.7714699853
"['block', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",36.7726730298
"['ball', 'block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.7738870719
"['ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.774163718
"['ball', 'block', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.7747859385
"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'train']",36.7772189333
"['book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.7800159546
"['ball', 'ball', 'block', 'block', 'doll', 'horse']",36.7801413496
"['block', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.7824553447
"['ball', 'ball', 'ball', 'book', 'horse', 'horse', 'horse', 'horse', 'train']",36.7828039229
"['ball', 'block', 'block', 'book', 'book', 'doll', 'gloves', 'gloves']",36.7830843898
"['block', 'book', 'book', 'book', 'book', 'horse', 'horse', 'train']",36.7837181613
"['block', 'block', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse']",36.7850258243
"['ball', 'block', 'block', 'book', 'book', 'book', 'horse']",36.7883360926
"['book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.7891886818
"['ball', 'ball', 'ball', 'block', 'book', 'horse', 'horse', 'train']",36.7906022986
"['block', 'block', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.7913077022
"['doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.7933152515
"['block', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.7936925507
"['block', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.7949796645
"['ball', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",36.7985366357
"['ball', 'block', 'block', 'doll', 'doll', 'gloves', 'gloves']",36.7995087888
"['ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'doll', 'doll']",36.7995340358
"['ball', 'block', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8011631165
"['ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.8041682211
"['ball', 'ball', 'block', 'gloves', 'horse', 'horse', 'horse', 'horse']",36.8059083177
"['block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'train']",36.8060235107
"['block', 'block', 'doll', 'doll', 'doll']",36.8120486733
"['ball', 'ball', 'block', 'block', 'book', 'gloves', 'gloves', 'horse']",36.8123793129
"['block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",36.8136117185
"['ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'gloves', 'horse']",36.8139842489
"['block', 'block', 'book', 'doll', 'doll', 'doll', 'gloves']",36.8154317626
"['ball', 'ball', 'book', 'book', 'horse', 'horse', 'horse', 'horse', 'train']",36.8183353951
"['block', 'block', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.8199448981
"['ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll']",36.82147605
"['block', 'block', 'book', 'book', 'book', 'book', 'doll']",36.8228677485
"['book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse']",36.8228814032
"['ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8231568
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'train']",36.823855981
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'gloves', 'train']",36.8253756931
"['block', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",36.8255650706
"['book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'train']",36.8256180992
"['ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'train']",36.8261571773
"['ball', 'ball', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.8305167956
"['ball', 'ball', 'block', 'book', 'doll', 'doll', 'doll', 'doll']",36.8310303736
"['ball', 'ball', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'train']",36.8325748736
"['block', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse']",36.8337158914
"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'train']",36.8340931703
"['ball', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'train']",36.8342901604
"['ball', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.8353627165
"['ball', 'ball', 'ball', 'ball', 'block', 'horse', 'horse', 'train']",36.83774688
"['ball', 'block', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",36.838775143
"['ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'train']",36.8403297588
"['block', 'block', 'book', 'book', 'doll', 'doll']",36.8422428339
"['book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",36.8442098288
"['ball', 'block', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves']",36.8450676055
"['ball', 'ball', 'ball', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.8467576873
"['doll', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",36.8485289363
"['block', 'doll', 'doll', 'doll', 'doll', 'horse', 'horse']",36.8505926956
"['ball', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.8518254365
"['ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'horse', 'horse', 'horse', 'train']",36.8519751513
"['ball', 'block', 'doll', 'doll', 'doll', 'doll', 'doll']",36.8520825211
"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse']",36.8527595977
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'train']",36.8533139234
"['book', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.8548278502
"['ball', 'ball', 'block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.8560129404
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'train']",36.8561631262
"['block', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves']",36.8562913799
"['book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.8591473642
"['ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",36.8592188083
"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'train']",36.8625153622
"['ball', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse', 'train']",36.8674745678
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'horse', 'horse', 'horse']",36.8693827275
"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'train']",36.8696564343
"['ball', 'ball', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'train']",36.8718131792
"['ball', 'ball', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll']",36.8733304148
"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'train']",36.8757678212
"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'train']",36.8765692565
"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'horse', 'horse', 'horse', 'train']",36.886717964
"['book', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves']",36.887199954
"['ball', 'block', 'block', 'book', 'doll', 'horse']",36.8881427314
"['ball', 'ball', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.8883989261
"['book', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",36.8893517145
"['ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.8894806504
"['block', 'book', 'doll', 'doll', 'doll', 'doll', 'doll']",36.8898527477
"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'train']",36.8899411633
"['ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll', 'horse']",36.8899490527
"['block', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse', 'horse']",36.8936090547
"['block', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'horse']",36.8940434629
"['ball', 'ball', 'ball', 'ball', 'gloves', 'horse', 'horse', 'horse', 'horse', 'train']",36.8952491602
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'horse', 'train']",36.8952850708
"['ball', 'block', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8974502198
"['block', 'book', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse']",36.8977881081
"['doll', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",36.8984602922
"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'train']",36.899114775
"['block', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'horse']",36.8998722499
"['block', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",36.9026349128
"['ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll']",36.9036531347
"['ball', 'block', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves', 'gloves']",36.9045855845
"['block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'train']",36.9048966499
"['ball', 'book', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'doll', 'gloves']",36.9066288175
"['block', 'block', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",36.9072467009
"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'train']",36.9079659246
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'horse', 'horse']",36.9084460871
"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'doll', 'train']",36.910698568
