,combinations,score
25532,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse']",38.5666869052
25533,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse']",38.5668289954
25534,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5670382406
25535,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",38.5670455161
25536,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.567116849099996
25537,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5672993054
25538,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves']",38.5676337224
25539,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",38.5678029755
25540,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5683497814
25541,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",38.5684454638
25542,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.568996046100004
25543,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",38.5695832282
25544,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse']",38.5700625654
25545,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.570207626999995
25546,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves']",38.5706678705
25547,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.5710695615
25548,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'horse']",38.5710942332
25549,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5712935881
25550,"['ball', 'ball', 'book', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5713946957
25551,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'gloves', 'horse', 'horse']",38.5714505494
25552,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5726470647
25553,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves']",38.5728213478
25554,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'horse', 'horse', 'horse']",38.572883604
25555,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'horse']",38.5734295402
25556,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'horse', 'horse', 'horse']",38.5735241712
25557,"['ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",38.573771541999996
25558,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.5739563964
25559,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5742749736
25560,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5754863955
25561,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'train']",38.5756588482
25562,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll']",38.5757490928
25563,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves']",38.5764181862
25564,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.576704980500004
25565,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves']",38.5767760431
25566,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse']",38.5768283173
25567,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse']",38.5769712973
25568,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",38.5780275321
25569,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll']",38.5781843573
25570,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse']",38.578254072600004
25571,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",38.578357082800004
25572,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5786193562
25573,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.578668029
25574,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",38.578829192600004
25575,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.5791061024
25576,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5794995461
25577,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.579842946999996
25578,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse']",38.5799064692
25579,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'horse']",38.5800112753
25580,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves']",38.581905156
25581,"['ball', 'ball', 'ball', 'doll', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5819318678
25582,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5823765404
25583,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'horse']",38.582633010100004
25584,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse']",38.5831579752
25585,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll']",38.5838280245
25586,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll', 'gloves']",38.5840732489
25587,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.584169543200005
25588,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.584472084699996
25589,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5850380412
25590,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5857660369
25591,"['ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse']",38.5858968807
25592,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.586394537
25593,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'gloves']",38.5866832881
25594,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5872833778
25595,"['ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'horse', 'horse', 'horse', 'horse']",38.5873002351
25596,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",38.5879033055
25597,"['ball', 'ball', 'ball', 'ball', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse', 'horse']",38.588082365700004
25598,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'horse', 'horse', 'horse', 'horse']",38.5885915376
25599,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",38.5890447309
25600,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'horse', 'horse', 'horse']",38.590277604899995
25601,"['ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll']",38.5903012681
25602,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5903182075
25603,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'gloves', 'horse']",38.590945115100006
25604,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5915942865
25605,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'train']",38.5916252913
25606,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.5919328375
25607,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse']",38.5934364235
25608,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5938283307
25609,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves']",38.5942113679
25610,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5942604963
25611,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse']",38.5944169555
25612,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.5945424449
25613,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.5949404087
25614,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",38.5950124891
25615,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'doll', 'gloves', 'gloves']",38.5950304768
25616,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",38.5959832817
25617,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse', 'horse']",38.5959885592
25618,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.596207770700005
25619,"['ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5962834512
25620,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",38.597042968400004
25621,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",38.5979490723
25622,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.5986715884
25623,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'horse']",38.5992180419
25624,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.5998429534
25625,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'horse', 'horse', 'horse', 'horse']",38.6005368852
25626,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'doll', 'gloves', 'horse', 'horse']",38.6008093928
25627,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.6012435305
25628,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'gloves', 'horse', 'horse', 'horse']",38.601475066999996
25629,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse', 'horse']",38.6015036829
25630,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.6020840823
25631,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'gloves', 'horse']",38.6023847239
25632,"['ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'doll', 'horse']",38.602916030100005
25633,"['ball', 'ball', 'ball', 'block', 'block', 'book', 'book', 'book', 'horse']",38.602972247800004
25634,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.6032643081
25635,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'gloves', 'gloves']",38.6035756115
25636,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.6038069569
25637,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves']",38.6043357796
25638,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.6045105052
25639,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'gloves', 'horse']",38.604747026999995
25640,"['book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.6048757203
25641,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.605065981799996
25642,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse']",38.6054798643
25643,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.605503865100005
25644,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.6064089938
25645,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'gloves', 'gloves', 'gloves', 'gloves', 'horse', 'horse']",38.6072082492
25646,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'doll', 'doll', 'doll']",38.6075139002
25647,"['ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'gloves', 'train']",38.6080277954
25648,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'gloves', 'gloves', 'horse', 'horse', 'horse', 'horse']",38.6086468997
25649,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'gloves']",38.6087193755
25650,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'doll']",38.60890494
25651,"['block', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves']",38.6093317567
25652,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'doll', 'gloves', 'gloves', 'gloves']",38.6093843202
25653,"['ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse']",38.6095606941
25654,"['ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'doll', 'horse', 'horse']",38.6095960948
25655,"['ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'book', 'book', 'book', 'gloves', 'gloves', 'gloves', 'horse']",38.6104696352
25656,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'block', 'book', 'book', 'doll', 'gloves', 'gloves', 'gloves', 'gloves']",38.6105216083
25657,"['ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.6123571906
25658,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'doll', 'gloves']",38.6124496228
25659,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'gloves', 'horse']",38.612565013899996
25660,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'book', 'book', 'horse', 'horse', 'horse', 'horse']",38.6127945091
25661,"['ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'horse', 'horse', 'horse', 'horse']",38.613482282
25662,"['ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'ball', 'book', 'book', 'doll', 'doll', 'gloves', 'gloves', 'gloves', 'horse']",38.6138597651
